Codice,Status,"Tipo di canale",Canale,Arrivo,Partenza,Data,Window,Notti,Totale,Iva,"Totale tasse escluse","Totale originale","Prezzo medio per notte","Codice prodotto",Prodotto,"Codice camera",Camera,Adv/to/azienda,Ad.,Ba.,Nazione,"Codice sconto","Codice membership agree","Codice cliente",Commissioni,"Commissioni (%)","Tipo carta","Titolare carta","Confronto nominativo (%)",Numero,Scadenza,Operatore,"Operatore di origine","Codice Vertical Booking","Data Ultima Modifica/Cancellazione","RN originali prenotazione",Valuta,"Consenso trattamento dati","Totale servizi","Totale meno servizi",p1_uid1_type,p1_uid1_id_context,p1_uid1_id,p1_uid2_type,p1_uid2_id_context,p1_uid2_id,p1_type,p1_company_short_name,p1_company_code,p1_company_code_context,p2_uid1_type,p2_uid1_id_context,p2_uid1_id,p2_uid2_type,p2_uid2_id_context,p2_uid2_id,p2_type,p2_company_short_name,p2_company_code,p2_company_code_context,p3_uid1_type,p3_uid1_id_context,p3_uid1_id,p3_uid2_type,p3_uid2_id_context,p3_uid2_id,p3_type,p3_company_short_name,p3_company_code,p3_company_code_context,p4_uid1_type,p4_uid1_id_context,p4_uid1_id,p4_uid2_type,p4_uid2_id_context,p4_uid2_id,p4_type,p4_company_short_name,p4_company_code,p4_company_code_context,Metasearch,"Data acquisto","Orario acquisto",Origine,Dispositivo,"Nome Profilo Primario","Codice IATA Primario","Contesto Primario","Nome Profilo Secondario","Codice IATA Secondario","Contesto Secondario",RevenueDettaglioGiornaliero,RevenueDettPkgIncl,"Totale Sconti Stay",TotalAmountAfterTax,PrenRic
G9989RBQ1110,Confermata,Sito,Sito,14/06/2019,22/06/2019,"03/02/2019 19:22:02",130,8,"1372,56","0,00","1372,56","1372,56","171,57",SA++,,"APT B SUP",,,2,2,DE,,,,,,,,,,,,,1110,"03/02/2019 19:22:02",8,EUR,,"440,00","932,56",10,CRS,1,,,,12,Website,WEBSITE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/02/2019,19:22:02,,Website,Website,WEBSITE,CRS,,,,"932,56","1372,56","0,00","1372,56",915
1465733964/2258144262,Cancellata,IDS,Booking.com,03/08/2019,10/08/2019,"09/02/2019 09:22:52",174,0,"0,00","0,00","0,00","872,97","0,00",APPBOOKING,,APTBCMF,,,2,2,it,,,,,,,,,,,,,1111,"09/02/2019 09:22:53",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/02/2019,09:22:52,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"872,97","872,97","0,00","0,00",916
1344377537/2264069213,Cancellata,IDS,Booking.com,27/04/2019,07/05/2019,"13/02/2019 05:22:26",72,0,"0,00","0,00","0,00","771,40","0,00",APPBOOKING,,APTDCMF,,,3,1,ru,,,,,,,,,,,,,1112,"13/02/2019 05:22:26",10,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2019,05:22:26,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"771,40","771,40","0,00","0,00",917
2023982472/2281349569,Cancellata,IDS,Booking.com,06/07/2019,13/07/2019,"24/02/2019 21:38:23",131,0,"0,00","0,00","0,00","539,98","0,00",APPBOOKING,,APTACMF,,,2,0,cz,,,,,,,,,,,,,1113,"24/02/2019 21:38:24",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/2019,21:38:23,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","0,00",918
1236364337/2290165007,Cancellata,IDS,Booking.com,27/07/2019,10/08/2019,"02/03/2019 18:43:06",146,0,"0,00","0,00","0,00","1205,96","0,00",SA+,,APTACMF,,,2,0,it,,,,,,,,,,,,,1114,"02/03/2019 18:43:07",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2019,18:43:06,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1205,96","1205,96","0,00","0,00",919
3403475439/2322408981,Confermata,IDS,Booking.com,03/08/2019,10/08/2019,"23/03/2019 17:22:59",132,7,"602,98","0,00","602,98","602,98","86,14",APPBOOKING,,APTACMF,,,2,0,de,,,,,,,,,,,,,1115,"23/03/2019 17:23:01",7,EUR,,"0,00","602,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/03/2019,17:22:59,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"602,98","602,98","0,00","602,98",920
2169723172/2343954226,Cancellata,IDS,Booking.com,03/08/2019,10/08/2019,"06/04/2019 18:59:16",118,0,"0,00","0,00","0,00","971,95","0,00",APPBOOKING,,APTDCMF,,,2,3,cz,,,,,,,,,,,,,1116,"12/04/2019 22:32:56",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2019,18:59:16,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"971,95","971,95","0,00","0,00",921
2169723172/2343954226,Confermata,IDS,Booking.com,03/08/2019,10/08/2019,"06/04/2019 18:59:16",118,7,"971,95","0,00","971,95","971,95","138,85",APPBOOKING,,APTDCMF,,,2,3,cz,,,,,,,,,,,,,1118,"12/04/2019 22:32:56",7,EUR,,"0,00","971,95",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2019,18:59:16,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"971,95","971,95","0,00","971,95",921
3096651734/2345100350,Cancellata,IDS,Booking.com,24/08/2019,07/09/2019,"07/04/2019 15:55:03",138,0,"0,00","0,00","0,00","1079,96","0,00",SA+,,APTACMF,,,2,0,it,,,,,,,,,,,,,1117,"07/04/2019 15:55:04",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/2019,15:55:03,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1079,96","1079,96","0,00","0,00",922
H9989PYS1119,Confermata,Sito,Sito,07/05/2019,09/05/2019,"25/04/2019 11:59:28",11,2,"101,42","0,00","101,42","101,42","50,71",SA++,,APTACMF,,,2,0,IT,,,,,,,,,,,,,1119,"25/04/2019 11:59:28",2,EUR,,"0,00","101,42",10,CRS,2,,,,12,Mobile,MOBILE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/04/2019,11:59:28,,Mobile,Mobile,MOBILE,CRS,,,,"101,42","101,42","0,00","101,42",923
1257077820,Cancellata,IDS,Expedia,14/06/2019,16/06/2019,"14/05/2019 14:47:00",30,0,"0,00","0,00","0,00","68,68","0,00",,,APTACMF,,,2,0,,,,,,,,,,,,,,1120,"14/05/2019 14:47:00",2,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/05/2019,14:47:00,,,HOTELS.COM,4552808,IATA,,,,"68,68","68,68","0,00","0,00",924
1257077820,Confermata,IDS,Expedia,14/06/2019,16/06/2019,"14/05/2019 14:47:00",30,2,"75,54","0,00","75,54","75,54","37,77",,,APTACMF,,,2,0,,,,,,,,,,,,,,1121,"14/05/2019 14:47:00",2,EUR,,"0,00","75,54",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/05/2019,14:47:00,,,HOTELS.COM,4552808,IATA,,,,"68,68","68,68","0,00","75,54",924
1265334553,Confermata,IDS,Expedia,08/06/2019,09/06/2019,"27/05/2019 03:44:00",11,1,"44,12","0,00","44,12","44,12","44,12",,,APTACMF,,,2,0,,,,,,,,,,,,,,1122,"27/05/2019 03:44:00",1,EUR,,"0,00","44,12",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/05/2019,03:44:00,,,HOTELS.COM,4552808,IATA,,,,"40,11","40,11","0,00","44,12",925
1267125122,Confermata,IDS,Expedia,08/06/2019,09/06/2019,"29/05/2019 14:22:00",9,1,"39,71","0,00","39,71","39,71","39,71",,,APTACMF,,,2,0,,,,,,,,,,,,,,1123,"29/05/2019 14:22:00",1,EUR,,"0,00","39,71",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/05/2019,14:22:00,,,Expedia.com,5054347,IATA,,,,"36,10","36,10","0,00","39,71",926
1273653381,Cancellata,IDS,Expedia,08/06/2019,09/06/2019,"08/06/2019 01:59:00",0,0,"0,00","0,00","0,00","55,12","0,00",,,APTBCMF,,,2,0,,,,,,,,,,,,,,1124,"08/06/2019 01:59:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/06/2019,01:59:00,,,HOTELS.COM,4552808,IATA,,,,"55,12","55,12","0,00","0,00",927
1276565642,Confermata,IDS,Expedia,15/06/2019,16/06/2019,"12/06/2019 08:45:00",2,1,"71,31","0,00","71,31","71,31","71,31",,,APTDCMF,,,2,3,,,,,,,,,,,,,,1125,"12/06/2019 08:45:00",1,EUR,,"0,00","71,31",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/06/2019,08:45:00,,,HOTELS.COM,4552808,IATA,,,,"64,83","64,83","0,00","71,31",928
1277273123,Confermata,IDS,Expedia,15/06/2019,16/06/2019,"13/06/2019 07:36:00",1,1,"44,12","0,00","44,12","44,12","44,12",,,APTACMF,,,2,1,,,,,,,,,,,,,,1126,"13/06/2019 07:36:00",1,EUR,,"0,00","44,12",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/06/2019,07:36:00,,,HOTELS.COM,4552808,IATA,,,,"40,11","40,11","0,00","44,12",929
1281661134,Confermata,IDS,Expedia,22/06/2019,23/06/2019,"19/06/2019 13:00:00",2,1,"84,97","0,00","84,97","84,97","84,97",,,APTDCMF,,,4,0,,,,,,,,,,,,,,1129,"19/06/2019 13:00:00",1,EUR,,"0,00","84,97",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/06/2019,13:00:00,,,HOTELS.COM,4552808,IATA,,,,"77,25","77,25","0,00","84,97",930
1281661134,Cancellata,IDS,Expedia,22/06/2019,23/06/2019,"19/06/2019 13:00:00",2,0,"0,00","0,00","0,00","77,25","0,00",,,APTDCMF,,,4,0,,,,,,,,,,,,,,1127,"19/06/2019 13:00:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/06/2019,13:00:00,,,HOTELS.COM,4552808,IATA,,,,"77,25","77,25","0,00","0,00",930
1283086437,Confermata,IDS,Expedia,22/06/2019,23/06/2019,"21/06/2019 10:47:00",0,1,"64,36","0,00","64,36","64,36","64,36",,,APTACMF,,,3,0,,,,,,,,,,,,,,1128,"21/06/2019 10:47:00",1,EUR,,"0,00","64,36",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/2019,10:47:00,,,HOTELS.COM,4552808,IATA,,,,"58,51","58,51","0,00","64,36",931
1283832296,Cancellata,IDS,Expedia,28/06/2019,30/06/2019,"22/06/2019 15:00:00",5,0,"0,00","0,00","0,00","154,50","0,00",,,APTDCMF,,,2,2,,,,,,,,,,,,,,1131,"22/06/2019 15:00:00",2,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2019,15:00:00,,,HOTELS.COM,4552808,IATA,,,,"154,50","154,50","0,00","0,00",932
1283832296,Cancellata,IDS,Expedia,28/06/2019,30/06/2019,"22/06/2019 15:00:00",5,0,"0,00","0,00","0,00","154,50","0,00",,,APTDCMF,,,2,2,,,,,,,,,,,,,,1130,"22/06/2019 15:00:00",2,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2019,15:00:00,,,HOTELS.COM,4552808,IATA,,,,"154,50","154,50","0,00","0,00",932
2375088514/2463884801,Cancellata,IDS,Booking.com,27/07/2019,03/08/2019,"23/06/2019 10:30:35",33,0,"0,00","0,00","0,00","602,98","0,00",APPBOOKING,,APTACMF,,,2,0,hu,,,,,,,,,,,,,1132,"23/06/2019 10:30:36",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/06/2019,10:30:35,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"602,98","602,98","0,00","0,00",933
1284953402,Confermata,IDS,Expedia,28/08/2019,31/08/2019,"24/06/2019 09:29:00",64,3,"229,29","0,00","229,29","229,29","76,43",,,APTBCMF,,,3,0,,,,,,,,,,,,,,1133,"24/06/2019 09:29:00",3,EUR,,"0,00","229,29",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/06/2019,09:29:00,,,Expedia.com,5054347,IATA,,,,"208,44","208,44","0,00","229,29",934
1285473940,Confermata,IDS,Expedia,28/06/2019,30/06/2019,"25/06/2019 00:59:00",3,2,"128,72","0,00","128,72","128,72","64,36",,,APTACMF,,,2,1,,,,,,,,,,,,,,1134,"25/06/2019 00:59:00",2,EUR,,"0,00","128,72",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/06/2019,00:59:00,,,HOTELS.COM,4552808,IATA,,,,"117,02","117,02","0,00","128,72",935
1285516496,Confermata,IDS,Expedia,29/06/2019,30/06/2019,"25/06/2019 02:48:00",3,1,"84,97","0,00","84,97","84,97","84,97",,,APTDCMF,,,2,2,,,,,,,,,,,,,,1135,"25/06/2019 02:48:00",1,EUR,,"0,00","84,97",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/06/2019,02:48:00,,,HOTELS.COM,4552808,IATA,,,,"77,25","77,25","0,00","84,97",936
1285698205,Cancellata,IDS,Expedia,29/06/2019,30/06/2019,"25/06/2019 08:11:00",3,0,"0,00","0,00","0,00","63,69","0,00",,,APTACMF,,,3,0,,,,,,,,,,,,,,1136,"25/06/2019 08:11:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/06/2019,08:11:00,,,HOTELS.COM,4552808,IATA,,,,"63,69","63,69","0,00","0,00",937
1286728193,Cancellata,IDS,Expedia,29/06/2019,30/06/2019,"26/06/2019 14:03:00",2,0,"0,00","0,00","0,00","46,58","0,00",,,APTACMF,,,2,0,,,,,,,,,,,,,,1137,"26/06/2019 14:03:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/06/2019,14:03:00,,,HOTELS.COM,4552808,IATA,,,,"46,58","46,58","0,00","0,00",938
1287340080,Confermata,IDS,Expedia,29/06/2019,30/06/2019,"27/06/2019 09:50:00",1,1,"51,24","0,00","51,24","51,24","51,24",,,APTACMF,,,2,0,,,,,,,,,,,,,,1138,"27/06/2019 09:50:00",1,EUR,,"0,00","51,24",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/06/2019,09:50:00,,,HOTELS.COM,4552808,IATA,,,,"46,58","46,58","0,00","51,24",939
1289825741,Cancellata,IDS,Expedia,06/07/2019,07/07/2019,"01/07/2019 01:41:00",5,0,"0,00","0,00","0,00","46,58","0,00",,,APTACMF,,,2,0,,,,,,,,,,,,,,1139,"01/07/2019 01:41:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/07/2019,01:41:00,,,HOTELS.COM,4552808,IATA,,,,"46,58","46,58","0,00","0,00",940
1289912870,Confermata,IDS,Expedia,06/07/2019,07/07/2019,"01/07/2019 05:10:00",4,1,"51,24","0,00","51,24","51,24","51,24",,,APTACMF,,,2,0,,,,,,,,,,,,,,1140,"01/07/2019 05:10:00",1,EUR,,"0,00","51,24",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/07/2019,05:10:00,,,HOTELS.COM,4552808,IATA,,,,"46,58","46,58","0,00","51,24",941
2625435495/2481468145,Cancellata,IDS,Booking.com,27/07/2019,03/08/2019,"03/07/2019 14:32:16",23,0,"0,00","0,00","0,00","602,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1141,"03/07/2019 14:32:17",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/07/2019,14:32:16,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"602,98","602,98","0,00","0,00",942
2625435495/2481468145,Confermata,IDS,Booking.com,27/07/2019,03/08/2019,"03/07/2019 14:32:16",23,7,"602,98","0,00","602,98","602,98","86,14",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1153,"03/07/2019 14:32:17",7,EUR,,"0,00","602,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/07/2019,14:32:16,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"602,98","602,98","0,00","602,98",942
1293112765,Cancellata,IDS,Expedia,06/07/2019,07/07/2019,"05/07/2019 07:46:00",0,0,"0,00","0,00","0,00","63,69","0,00",,,APTACMF,,,2,1,,,,,,,,,,,,,,1142,"05/07/2019 07:46:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019,07:46:00,,,HOTELS.COM,4552808,IATA,,,,"63,69","63,69","0,00","0,00",943
1293885650,Confermata,IDS,Expedia,06/07/2019,07/07/2019,"06/07/2019 10:37:00",0,1,"56,94","0,00","56,94","56,94","56,94",,,APTACMF,,,2,0,,,,,,,,,,,,,,1143,"06/07/2019 10:37:00",1,EUR,,"0,00","56,94",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/07/2019,10:37:00,,,HOTELS.COM,4552808,IATA,,,,"51,76","51,76","0,00","56,94",944
1299061753,Confermata,IDS,Expedia,26/07/2019,28/07/2019,"13/07/2019 07:52:00",12,2,"165,66","0,00","165,66","165,66","82,83",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1144,"13/07/2019 07:52:00",2,EUR,,"0,00","165,66",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/07/2019,07:52:00,,,HOTELS.COM,4552808,IATA,,,,"150,60","150,60","0,00","165,66",945
1299182735,Confermata,IDS,Expedia,19/07/2019,21/07/2019,"13/07/2019 11:39:00",5,2,"176,96","0,00","176,96","176,96","88,48",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1145,"13/07/2019 11:39:00",2,EUR,,"0,00","176,96",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/07/2019,11:39:00,,,HOTELS.COM,4552808,IATA,,,,"160,87","160,87","0,00","176,96",946
1301800653,Confermata,IDS,Expedia,20/07/2019,21/07/2019,"17/07/2019 01:29:00",3,1,"57,22","0,00","57,22","57,22","57,22",,,APTACMF,,,2,0,,,,,,,,,,,,,,1146,"17/07/2019 01:29:00",1,EUR,,"0,00","57,22",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2019,01:29:00,,,Expedia.com,5054347,IATA,,,,"52,02","52,02","0,00","57,22",947
1301815991,Confermata,IDS,Expedia,20/07/2019,21/07/2019,"17/07/2019 02:09:00",2,1,"70,34","0,00","70,34","70,34","70,34",,,APTACMF,,,2,1,,,,,,,,,,,,,,1147,"17/07/2019 02:09:00",1,EUR,,"0,00","70,34",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2019,02:09:00,,,HOTELS.COM,4552808,IATA,,,,"63,95","63,95","0,00","70,34",948
5874499/1,Confermata,TO,Hotelbeds,19/07/2019,21/07/2019,"17/07/2019 15:31:20",1,2,"216,64","0,00","216,64","216,64","108,32",APPBOOKING,,"APT B STD",,,3,0,,,,,,,,,,,,,,1148,"17/07/2019 15:31:20",2,EUR,,"0,00","216,64",7,CRS,39,,,,5,Hotelbeds,7828425,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2019,15:31:20,,,Hotelbeds,7828425,IATA,,,,"216,64","216,64","0,00","216,64",949
5881730/1,Cancellata,TO,Hotelbeds,19/07/2019,21/07/2019,"19/07/2019 10:30:52",0,0,"0,00","0,00","0,00","216,64","0,00",APPBOOKING,,"APT B STD",,,2,2,,,,,,,,,,,,,,1149,"19/07/2019 10:30:52",2,EUR,,"0,00",0,7,CRS,39,,,,5,Hotelbeds,7828425,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/2019,10:30:52,,,Hotelbeds,7828425,IATA,,,,"216,64","216,64","0,00","0,00",950
5894378/1,Cancellata,TO,Hotelbeds,27/07/2019,29/07/2019,"23/07/2019 09:00:29",3,0,"0,00","0,00","0,00","225,00","0,00",APPBOOKING,,"APT B STD",,,2,2,,,,,,,,,,,,,,1150,"23/07/2019 09:00:29",2,EUR,,"0,00",0,7,CRS,39,,,,5,Hotelbeds,7828425,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/07/2019,09:00:29,,,Hotelbeds,7828425,IATA,,,,"225,00","225,00","0,00","0,00",951
1306988447,Confermata,IDS,Expedia,27/07/2019,28/07/2019,"24/07/2019 04:13:00",2,1,"70,34","0,00","70,34","70,34","70,34",,,APTACMF,,,2,1,,,,,,,,,,,,,,1152,"24/07/2019 04:13:00",1,EUR,,"0,00","70,34",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/07/2019,04:13:00,,,Expedia.com,5054347,IATA,,,,"63,95","63,95","0,00","70,34",953
5899657/1,Confermata,TO,Hotelbeds,27/07/2019,28/07/2019,"24/07/2019 11:31:06",2,1,"112,50","0,00","112,50","112,50","112,50",APPBOOKING,,"APT B STD",,,2,1,,,,,,,,,,,,,,1151,"24/07/2019 11:31:05",1,EUR,,"0,00","112,50",7,CRS,39,,,,5,Hotelbeds,7828425,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/07/2019,11:31:06,,,Hotelbeds,7828425,IATA,,,,"112,50","112,50","0,00","112,50",952
2346116384/2553223900,Confermata,IDS,Booking.com,02/09/2019,09/09/2019,"13/08/2019 14:35:02",19,7,"513,83","0,00","513,83","513,83","73,40",SA++,,APTACMF,,,2,0,de,,,,,,,,,,,,,1154,"13/08/2019 14:35:03",7,EUR,,"0,00","513,83",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/08/2019,14:35:02,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"513,83","513,83","0,00","513,83",954
1324274754,Confermata,IDS,Expedia,31/08/2019,02/09/2019,"18/08/2019 02:41:00",12,2,"102,48","0,00","102,48","102,48","51,24",,,APTACMF,,,2,0,,,,,,,,,,,,,,1155,"18/08/2019 02:41:00",2,EUR,,"0,00","102,48",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/08/2019,02:41:00,,,Expedia.com,5054347,IATA,,,,"93,16","93,16","0,00","102,48",955
1324940496,Confermata,IDS,Expedia,26/08/2019,28/08/2019,"19/08/2019 04:40:00",6,2,"128,72","0,00","128,72","128,72","64,36",,,APTACMF,,,2,1,,,,,,,,,,,,,,1156,"19/08/2019 04:40:00",2,EUR,,"0,00","128,72",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2019,04:40:00,,,HOTELS.COM,4552808,IATA,,,,"117,02","117,02","0,00","128,72",956
1326715607,Confermata,IDS,Expedia,24/08/2019,25/08/2019,"21/08/2019 12:10:00",2,1,"69,43","0,00","69,43","69,43","69,43",,,APTACMF,,,2,0,,,,,,,,,,,,,,1157,"21/08/2019 12:10:00",1,EUR,,"0,00","69,43",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,12:10:00,,,Expedia.com,5054347,IATA,,,,"69,43","69,43","0,00","69,43",957
6022934/1,Confermata,TO,Hotelbeds,06/09/2019,09/09/2019,"26/08/2019 16:15:18",10,3,"237,12","0,00","237,12","237,12","79,04",SA++,,"APTA STD",,,3,0,,,,,,,,,,,,,,1158,"26/08/2019 16:15:17",3,EUR,,"0,00","237,12",7,CRS,39,,,,5,Hotelbeds,7828425,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/08/2019,16:15:18,,,Hotelbeds,7828425,IATA,,,,"237,12","237,12","0,00","237,12",958
1337320077,Confermata,IDS,Expedia,07/09/2019,09/09/2019,"06/09/2019 11:20:00",0,2,"121,26","0,00","121,26","121,26","60,63",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1159,"06/09/2019 11:20:00",2,EUR,,"0,00","121,26",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/2019,11:20:00,,,HOTELS.COM,4552808,IATA,,,,"110,24","110,24","0,00","121,26",959
6542738/1,Cancellata,TO,Hotelbeds,24/05/2020,31/05/2020,"17/01/2020 11:46:00",127,0,"0,00","0,00","0,00","334,20","0,00",SA++,,"APTA STD",,,1,0,,,,,,,,,,,,,,1160,"17/01/2020 11:46:01",7,EUR,,"0,00",0,7,CRS,39,,,,5,Hotelbeds,7828425,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2020,11:46:00,,,Hotelbeds,7828425,IATA,,,,"334,20","334,20","0,00","0,00",960
